,experiment,id_code,plate,sirna,well,well_type
16637,HUVEC-12,HUVEC-12_1_C08,1,745,C08,
16638,HUVEC-12,HUVEC-12_1_C09,1,786,C09,
16639,HUVEC-12,HUVEC-12_1_C10,1,295,C10,
16640,HUVEC-12,HUVEC-12_1_C12,1,921,C12,
16641,HUVEC-12,HUVEC-12_1_C13,1,478,C13,
16642,HUVEC-12,HUVEC-12_1_C14,1,1066,C14,
16643,HUVEC-12,HUVEC-12_1_C16,1,620,C16,
16644,HUVEC-12,HUVEC-12_1_C17,1,302,C17,
16645,HUVEC-12,HUVEC-12_1_C18,1,939,C18,
16646,HUVEC-12,HUVEC-12_1_C20,1,959,C20,
16647,HUVEC-12,HUVEC-12_1_C21,1,398,C21,
16648,HUVEC-12,HUVEC-12_1_C23,1,195,C23,
16649,HUVEC-12,HUVEC-12_1_D02,1,77,D02,
16650,HUVEC-12,HUVEC-12_1_D03,1,296,D03,
16651,HUVEC-12,HUVEC-12_1_D04,1,983,D04,
16652,HUVEC-12,HUVEC-12_1_D05,1,46,D05,
16653,HUVEC-12,HUVEC-12_1_D06,1,320,D06,
16654,HUVEC-12,HUVEC-12_1_D07,1,1041,D07,
16655,HUVEC-12,HUVEC-12_1_D08,1,1023,D08,
16656,HUVEC-12,HUVEC-12_1_D09,1,845,D09,
16657,HUVEC-12,HUVEC-12_1_D10,1,1006,D10,
16658,HUVEC-12,HUVEC-12_1_D11,1,313,D11,
16659,HUVEC-12,HUVEC-12_1_D12,1,582,D12,
16660,HUVEC-12,HUVEC-12_1_D13,1,793,D13,
16661,HUVEC-12,HUVEC-12_1_D14,1,508,D14,
16662,HUVEC-12,HUVEC-12_1_D15,1,514,D15,
16663,HUVEC-12,HUVEC-12_1_D16,1,366,D16,
16664,HUVEC-12,HUVEC-12_1_D17,1,982,D17,
16665,HUVEC-12,HUVEC-12_1_D18,1,1084,D18,
16666,HUVEC-12,HUVEC-12_1_D19,1,505,D19,
16667,HUVEC-12,HUVEC-12_1_D20,1,238,D20,
16668,HUVEC-12,HUVEC-12_1_D21,1,687,D21,
16669,HUVEC-12,HUVEC-12_1_D22,1,704,D22,
16670,HUVEC-12,HUVEC-12_1_D23,1,950,D23,
16671,HUVEC-12,HUVEC-12_1_E02,1,203,E02,
16672,HUVEC-12,HUVEC-12_1_E03,1,10,E03,
16673,HUVEC-12,HUVEC-12_1_E04,1,94,E04,
16674,HUVEC-12,HUVEC-12_1_E05,1,55,E05,
16675,HUVEC-12,HUVEC-12_1_E06,1,1039,E06,
16676,HUVEC-12,HUVEC-12_1_E07,1,3,E07,
16677,HUVEC-12,HUVEC-12_1_E08,1,112,E08,
16678,HUVEC-12,HUVEC-12_1_E09,1,945,E09,
16679,HUVEC-12,HUVEC-12_1_E10,1,960,E10,
16680,HUVEC-12,HUVEC-12_1_E11,1,8,E11,
16681,HUVEC-12,HUVEC-12_1_E12,1,891,E12,
16682,HUVEC-12,HUVEC-12_1_E13,1,391,E13,
16683,HUVEC-12,HUVEC-12_1_E14,1,831,E14,
16684,HUVEC-12,HUVEC-12_1_E15,1,611,E15,
16685,HUVEC-12,HUVEC-12_1_E16,1,439,E16,
16686,HUVEC-12,HUVEC-12_1_E17,1,415,E17,
16687,HUVEC-12,HUVEC-12_1_E18,1,147,E18,
16688,HUVEC-12,HUVEC-12_1_E19,1,673,E19,
16689,HUVEC-12,HUVEC-12_1_E20,1,5,E20,
16690,HUVEC-12,HUVEC-12_1_E21,1,541,E21,
16691,HUVEC-12,HUVEC-12_1_E22,1,350,E22,
16692,HUVEC-12,HUVEC-12_1_E23,1,984,E23,
16693,HUVEC-12,HUVEC-12_1_F02,1,700,F02,
16694,HUVEC-12,HUVEC-12_1_F04,1,360,F04,
16695,HUVEC-12,HUVEC-12_1_F05,1,217,F05,
16696,HUVEC-12,HUVEC-12_1_F06,1,222,F06,
16697,HUVEC-12,HUVEC-12_1_F08,1,743,F08,
16698,HUVEC-12,HUVEC-12_1_F09,1,987,F09,
16699,HUVEC-12,HUVEC-12_1_F10,1,308,F10,
16700,HUVEC-12,HUVEC-12_1_F12,1,543,F12,
16701,HUVEC-12,HUVEC-12_1_F13,1,1015,F13,
16702,HUVEC-12,HUVEC-12_1_F14,1,242,F14,
16703,HUVEC-12,HUVEC-12_1_F16,1,708,F16,
16704,HUVEC-12,HUVEC-12_1_F17,1,172,F17,
16705,HUVEC-12,HUVEC-12_1_F18,1,1025,F18,
16706,HUVEC-12,HUVEC-12_1_F20,1,532,F20,
16707,HUVEC-12,HUVEC-12_1_F21,1,293,F21,
16708,HUVEC-12,HUVEC-12_1_F23,1,239,F23,
16709,HUVEC-12,HUVEC-12_1_G02,1,626,G02,
16710,HUVEC-12,HUVEC-12_1_G03,1,986,G03,
16711,HUVEC-12,HUVEC-12_1_G04,1,890,G04,
16712,HUVEC-12,HUVEC-12_1_G05,1,309,G05,
16713,HUVEC-12,HUVEC-12_1_G06,1,884,G06,
16714,HUVEC-12,HUVEC-12_1_G07,1,70,G07,
16715,HUVEC-12,HUVEC-12_1_G08,1,471,G08,
16716,HUVEC-12,HUVEC-12_1_G09,1,276,G09,
16717,HUVEC-12,HUVEC-12_1_G10,1,703,G10,
16718,HUVEC-12,HUVEC-12_1_G11,1,653,G11,
16719,HUVEC-12,HUVEC-12_1_G12,1,1062,G12,
16720,HUVEC-12,HUVEC-12_1_G13,1,361,G13,
16721,HUVEC-12,HUVEC-12_1_G14,1,88,G14,
16722,HUVEC-12,HUVEC-12_1_G15,1,224,G15,
16723,HUVEC-12,HUVEC-12_1_G16,1,1027,G16,
16724,HUVEC-12,HUVEC-12_1_G17,1,1104,G17,
16725,HUVEC-12,HUVEC-12_1_G18,1,500,G18,
16726,HUVEC-12,HUVEC-12_1_G19,1,877,G19,
16727,HUVEC-12,HUVEC-12_1_G20,1,482,G20,
16728,HUVEC-12,HUVEC-12_1_G21,1,155,G21,
16729,HUVEC-12,HUVEC-12_1_G22,1,162,G22,
16730,HUVEC-12,HUVEC-12_1_G23,1,74,G23,
16731,HUVEC-12,HUVEC-12_1_H02,1,506,H02,
16732,HUVEC-12,HUVEC-12_1_H04,1,1102,H04,
16733,HUVEC-12,HUVEC-12_1_H05,1,875,H05,
16734,HUVEC-12,HUVEC-12_1_H06,1,598,H06,
16735,HUVEC-12,HUVEC-12_1_H08,1,436,H08,
16736,HUVEC-12,HUVEC-12_1_H09,1,281,H09,
16737,HUVEC-12,HUVEC-12_1_H10,1,1,H10,
16738,HUVEC-12,HUVEC-12_1_H12,1,371,H12,
16739,HUVEC-12,HUVEC-12_1_H13,1,1100,H13,
16740,HUVEC-12,HUVEC-12_1_H14,1,555,H14,
16741,HUVEC-12,HUVEC-12_1_H16,1,1056,H16,
16742,HUVEC-12,HUVEC-12_1_H17,1,40,H17,
16743,HUVEC-12,HUVEC-12_1_H18,1,914,H18,
16744,HUVEC-12,HUVEC-12_1_H20,1,221,H20,
16745,HUVEC-12,HUVEC-12_1_H21,1,828,H21,
16746,HUVEC-12,HUVEC-12_1_H23,1,1065,H23,
16747,HUVEC-12,HUVEC-12_1_I02,1,762,I02,
16748,HUVEC-12,HUVEC-12_1_I03,1,397,I03,
16749,HUVEC-12,HUVEC-12_1_I04,1,395,I04,
16750,HUVEC-12,HUVEC-12_1_I05,1,266,I05,
16751,HUVEC-12,HUVEC-12_1_I06,1,810,I06,
16752,HUVEC-12,HUVEC-12_1_I07,1,695,I07,
16753,HUVEC-12,HUVEC-12_1_I08,1,577,I08,
16754,HUVEC-12,HUVEC-12_1_I09,1,840,I09,
16755,HUVEC-12,HUVEC-12_1_I10,1,715,I10,
16756,HUVEC-12,HUVEC-12_1_I11,1,838,I11,
16757,HUVEC-12,HUVEC-12_1_I12,1,565,I12,
16758,HUVEC-12,HUVEC-12_1_I13,1,157,I13,
16759,HUVEC-12,HUVEC-12_1_I14,1,889,I14,
16760,HUVEC-12,HUVEC-12_1_I15,1,705,I15,
16761,HUVEC-12,HUVEC-12_1_I16,1,647,I16,
16762,HUVEC-12,HUVEC-12_1_I17,1,897,I17,
16763,HUVEC-12,HUVEC-12_1_I18,1,770,I18,
16764,HUVEC-12,HUVEC-12_1_I19,1,287,I19,
16765,HUVEC-12,HUVEC-12_1_I20,1,256,I20,
16766,HUVEC-12,HUVEC-12_1_I21,1,604,I21,
16767,HUVEC-12,HUVEC-12_1_I22,1,352,I22,
16768,HUVEC-12,HUVEC-12_1_I23,1,56,I23,
16769,HUVEC-12,HUVEC-12_1_J02,1,552,J02,
16770,HUVEC-12,HUVEC-12_1_J04,1,503,J04,
16771,HUVEC-12,HUVEC-12_1_J05,1,825,J05,
16772,HUVEC-12,HUVEC-12_1_J06,1,413,J06,
16773,HUVEC-12,HUVEC-12_1_J08,1,775,J08,
16774,HUVEC-12,HUVEC-12_1_J09,1,177,J09,
16775,HUVEC-12,HUVEC-12_1_J10,1,258,J10,
16776,HUVEC-12,HUVEC-12_1_J12,1,1096,J12,
16777,HUVEC-12,HUVEC-12_1_J13,1,486,J13,
16778,HUVEC-12,HUVEC-12_1_J14,1,1106,J14,
16779,HUVEC-12,HUVEC-12_1_J16,1,750,J16,
16780,HUVEC-12,HUVEC-12_1_J17,1,1013,J17,
16781,HUVEC-12,HUVEC-12_1_J18,1,144,J18,
16782,HUVEC-12,HUVEC-12_1_J20,1,91,J20,
16783,HUVEC-12,HUVEC-12_1_J21,1,290,J21,
16784,HUVEC-12,HUVEC-12_1_J23,1,791,J23,
16785,HUVEC-12,HUVEC-12_1_K02,1,1020,K02,
16786,HUVEC-12,HUVEC-12_1_K03,1,567,K03,
16787,HUVEC-12,HUVEC-12_1_K04,1,1008,K04,
16788,HUVEC-12,HUVEC-12_1_K05,1,978,K05,
16789,HUVEC-12,HUVEC-12_1_K06,1,355,K06,
16790,HUVEC-12,HUVEC-12_1_K07,1,676,K07,
16791,HUVEC-12,HUVEC-12_1_K08,1,557,K08,
16792,HUVEC-12,HUVEC-12_1_K09,1,48,K09,
16793,HUVEC-12,HUVEC-12_1_K10,1,734,K10,
16794,HUVEC-12,HUVEC-12_1_K11,1,136,K11,
16795,HUVEC-12,HUVEC-12_1_K12,1,181,K12,
16796,HUVEC-12,HUVEC-12_1_K13,1,868,K13,
16797,HUVEC-12,HUVEC-12_1_K14,1,513,K14,
16798,HUVEC-12,HUVEC-12_1_K15,1,389,K15,
16799,HUVEC-12,HUVEC-12_1_K16,1,277,K16,
16800,HUVEC-12,HUVEC-12_1_K17,1,445,K17,
16801,HUVEC-12,HUVEC-12_1_K18,1,324,K18,
16802,HUVEC-12,HUVEC-12_1_K19,1,938,K19,
16803,HUVEC-12,HUVEC-12_1_K20,1,660,K20,
16804,HUVEC-12,HUVEC-12_1_K21,1,373,K21,
16805,HUVEC-12,HUVEC-12_1_K22,1,556,K22,
16806,HUVEC-12,HUVEC-12_1_K23,1,345,K23,
16807,HUVEC-12,HUVEC-12_1_L02,1,1076,L02,
16808,HUVEC-12,HUVEC-12_1_L03,1,312,L03,
16809,HUVEC-12,HUVEC-12_1_L04,1,254,L04,
16810,HUVEC-12,HUVEC-12_1_L05,1,585,L05,
16811,HUVEC-12,HUVEC-12_1_L06,1,282,L06,
16812,HUVEC-12,HUVEC-12_1_L07,1,847,L07,
16813,HUVEC-12,HUVEC-12_1_L08,1,581,L08,
16814,HUVEC-12,HUVEC-12_1_L09,1,605,L09,
16815,HUVEC-12,HUVEC-12_1_L10,1,497,L10,
16816,HUVEC-12,HUVEC-12_1_L11,1,411,L11,
16817,HUVEC-12,HUVEC-12_1_L12,1,870,L12,
16818,HUVEC-12,HUVEC-12_1_L13,1,392,L13,
16819,HUVEC-12,HUVEC-12_1_L14,1,1101,L14,
16820,HUVEC-12,HUVEC-12_1_L15,1,681,L15,
16821,HUVEC-12,HUVEC-12_1_L16,1,588,L16,
16822,HUVEC-12,HUVEC-12_1_L17,1,910,L17,
16823,HUVEC-12,HUVEC-12_1_L18,1,523,L18,
16824,HUVEC-12,HUVEC-12_1_L19,1,274,L19,
16825,HUVEC-12,HUVEC-12_1_L20,1,450,L20,
16826,HUVEC-12,HUVEC-12_1_L21,1,811,L21,
16827,HUVEC-12,HUVEC-12_1_L22,1,549,L22,
16828,HUVEC-12,HUVEC-12_1_L23,1,744,L23,
16829,HUVEC-12,HUVEC-12_1_M02,1,537,M02,
16830,HUVEC-12,HUVEC-12_1_M04,1,881,M04,
16831,HUVEC-12,HUVEC-12_1_M05,1,1031,M05,
16832,HUVEC-12,HUVEC-12_1_M06,1,481,M06,
16833,HUVEC-12,HUVEC-12_1_M08,1,624,M08,
16834,HUVEC-12,HUVEC-12_1_M09,1,981,M09,
16835,HUVEC-12,HUVEC-12_1_M10,1,253,M10,
16836,HUVEC-12,HUVEC-12_1_M12,1,272,M12,
16837,HUVEC-12,HUVEC-12_1_M13,1,670,M13,
16838,HUVEC-12,HUVEC-12_1_M14,1,784,M14,
16839,HUVEC-12,HUVEC-12_1_M16,1,417,M16,
16840,HUVEC-12,HUVEC-12_1_M17,1,212,M17,
16841,HUVEC-12,HUVEC-12_1_M18,1,80,M18,
16842,HUVEC-12,HUVEC-12_1_M20,1,385,M20,
16843,HUVEC-12,HUVEC-12_1_M21,1,1028,M21,
16844,HUVEC-12,HUVEC-12_1_M23,1,613,M23,
16845,HUVEC-12,HUVEC-12_1_N02,1,388,N02,
16846,HUVEC-12,HUVEC-12_1_N03,1,1067,N03,
16847,HUVEC-12,HUVEC-12_1_N04,1,607,N04,
16848,HUVEC-12,HUVEC-12_1_N05,1,765,N05,
16849,HUVEC-12,HUVEC-12_1_N06,1,699,N06,
16850,HUVEC-12,HUVEC-12_1_N07,1,400,N07,
16851,HUVEC-12,HUVEC-12_1_N08,1,655,N08,
16852,HUVEC-12,HUVEC-12_1_N09,1,972,N09,
16853,HUVEC-12,HUVEC-12_1_N10,1,442,N10,
16854,HUVEC-12,HUVEC-12_1_N11,1,797,N11,
16855,HUVEC-12,HUVEC-12_1_N12,1,883,N12,
16856,HUVEC-12,HUVEC-12_1_N13,1,340,N13,
16857,HUVEC-12,HUVEC-12_1_N14,1,566,N14,
16858,HUVEC-12,HUVEC-12_1_N15,1,339,N15,
16859,HUVEC-12,HUVEC-12_1_N16,1,606,N16,
16860,HUVEC-12,HUVEC-12_1_N17,1,689,N17,
16861,HUVEC-12,HUVEC-12_1_N18,1,301,N18,
16862,HUVEC-12,HUVEC-12_1_N19,1,974,N19,
16863,HUVEC-12,HUVEC-12_1_N20,1,1089,N20,
16864,HUVEC-12,HUVEC-12_1_N21,1,460,N21,
16865,HUVEC-12,HUVEC-12_1_N22,1,188,N22,
16866,HUVEC-12,HUVEC-12_1_N23,1,894,N23,
16867,HUVEC-12,HUVEC-12_1_O02,1,105,O02,
16868,HUVEC-12,HUVEC-12_1_O03,1,806,O03,
16869,HUVEC-12,HUVEC-12_1_O04,1,431,O04,
16870,HUVEC-12,HUVEC-12_1_O05,1,268,O05,
16871,HUVEC-12,HUVEC-12_1_O06,1,1042,O06,
16872,HUVEC-12,HUVEC-12_1_O07,1,853,O07,
16873,HUVEC-12,HUVEC-12_1_O08,1,346,O08,
16874,HUVEC-12,HUVEC-12_1_O09,1,113,O09,
16875,HUVEC-12,HUVEC-12_1_O10,1,692,O10,
16876,HUVEC-12,HUVEC-12_1_O11,1,538,O11,
16877,HUVEC-12,HUVEC-12_1_O12,1,1060,O12,
16878,HUVEC-12,HUVEC-12_1_O13,1,742,O13,
16879,HUVEC-12,HUVEC-12_1_O14,1,102,O14,
16880,HUVEC-12,HUVEC-12_1_O15,1,133,O15,
16881,HUVEC-12,HUVEC-12_1_O16,1,559,O16,
16882,HUVEC-12,HUVEC-12_1_O17,1,459,O17,
16883,HUVEC-12,HUVEC-12_1_O18,1,211,O18,
16884,HUVEC-12,HUVEC-12_1_O19,1,962,O19,
16885,HUVEC-12,HUVEC-12_1_O20,1,348,O20,
16886,HUVEC-12,HUVEC-12_1_O21,1,547,O21,
16887,HUVEC-12,HUVEC-12_1_O22,1,372,O22,
16888,HUVEC-12,HUVEC-12_1_O23,1,6,O23,
16889,HUVEC-12,HUVEC-12_2_B03,2,194,B03,
16890,HUVEC-12,HUVEC-12_2_B04,2,262,B04,
16891,HUVEC-12,HUVEC-12_2_B05,2,421,B05,
16892,HUVEC-12,HUVEC-12_2_B06,2,169,B06,
16893,HUVEC-12,HUVEC-12_2_B07,2,867,B07,
16894,HUVEC-12,HUVEC-12_2_B08,2,601,B08,
16895,HUVEC-12,HUVEC-12_2_B09,2,1035,B09,
16896,HUVEC-12,HUVEC-12_2_B10,2,101,B10,
16897,HUVEC-12,HUVEC-12_2_B11,2,364,B11,
16898,HUVEC-12,HUVEC-12_2_B12,2,851,B12,
16899,HUVEC-12,HUVEC-12_2_B13,2,856,B13,
16900,HUVEC-12,HUVEC-12_2_B14,2,1030,B14,
16901,HUVEC-12,HUVEC-12_2_B15,2,57,B15,
16902,HUVEC-12,HUVEC-12_2_B16,2,903,B16,
16903,HUVEC-12,HUVEC-12_2_B17,2,357,B17,
16904,HUVEC-12,HUVEC-12_2_B18,2,146,B18,
16905,HUVEC-12,HUVEC-12_2_B19,2,697,B19,
16906,HUVEC-12,HUVEC-12_2_B20,2,447,B20,
16907,HUVEC-12,HUVEC-12_2_B21,2,1090,B21,
16908,HUVEC-12,HUVEC-12_2_B22,2,1088,B22,
16909,HUVEC-12,HUVEC-12_2_B23,2,131,B23,
16910,HUVEC-12,HUVEC-12_2_C02,2,138,C02,
16911,HUVEC-12,HUVEC-12_2_C04,2,41,C04,
16912,HUVEC-12,HUVEC-12_2_C05,2,20,C05,
16913,HUVEC-12,HUVEC-12_2_C06,2,507,C06,
16914,HUVEC-12,HUVEC-12_2_C08,2,42,C08,
16915,HUVEC-12,HUVEC-12_2_C09,2,923,C09,
16916,HUVEC-12,HUVEC-12_2_C10,2,1077,C10,
16917,HUVEC-12,HUVEC-12_2_C12,2,285,C12,
16918,HUVEC-12,HUVEC-12_2_C13,2,766,C13,
16919,HUVEC-12,HUVEC-12_2_C14,2,661,C14,
16920,HUVEC-12,HUVEC-12_2_C16,2,915,C16,
16921,HUVEC-12,HUVEC-12_2_C17,2,342,C17,
16922,HUVEC-12,HUVEC-12_2_C18,2,499,C18,
16923,HUVEC-12,HUVEC-12_2_C20,2,874,C20,
16924,HUVEC-12,HUVEC-12_2_C21,2,305,C21,
16925,HUVEC-12,HUVEC-12_2_C23,2,47,C23,
16926,HUVEC-12,HUVEC-12_2_D02,2,579,D02,
16927,HUVEC-12,HUVEC-12_2_D03,2,81,D03,
16928,HUVEC-12,HUVEC-12_2_D04,2,93,D04,
16929,HUVEC-12,HUVEC-12_2_D05,2,685,D05,
16930,HUVEC-12,HUVEC-12_2_D06,2,467,D06,
16931,HUVEC-12,HUVEC-12_2_D07,2,479,D07,
16932,HUVEC-12,HUVEC-12_2_D08,2,651,D08,
16933,HUVEC-12,HUVEC-12_2_D09,2,225,D09,
16934,HUVEC-12,HUVEC-12_2_D10,2,996,D10,
16935,HUVEC-12,HUVEC-12_2_D11,2,22,D11,
16936,HUVEC-12,HUVEC-12_2_D12,2,913,D12,
16937,HUVEC-12,HUVEC-12_2_D13,2,206,D13,
16938,HUVEC-12,HUVEC-12_2_D14,2,789,D14,
16939,HUVEC-12,HUVEC-12_2_D15,2,927,D15,
16940,HUVEC-12,HUVEC-12_2_D16,2,63,D16,
16941,HUVEC-12,HUVEC-12_2_D17,2,2,D17,
16942,HUVEC-12,HUVEC-12_2_D18,2,228,D18,
16943,HUVEC-12,HUVEC-12_2_D19,2,384,D19,
16944,HUVEC-12,HUVEC-12_2_D20,2,462,D20,
16945,HUVEC-12,HUVEC-12_2_D21,2,975,D21,
16946,HUVEC-12,HUVEC-12_2_D22,2,751,D22,
16947,HUVEC-12,HUVEC-12_2_D23,2,160,D23,
16948,HUVEC-12,HUVEC-12_2_E02,2,52,E02,
16949,HUVEC-12,HUVEC-12_2_E03,2,303,E03,
16950,HUVEC-12,HUVEC-12_2_E04,2,887,E04,
16951,HUVEC-12,HUVEC-12_2_E05,2,701,E05,
16952,HUVEC-12,HUVEC-12_2_E06,2,284,E06,
16953,HUVEC-12,HUVEC-12_2_E07,2,517,E07,
16954,HUVEC-12,HUVEC-12_2_E08,2,732,E08,
16955,HUVEC-12,HUVEC-12_2_E09,2,19,E09,
16956,HUVEC-12,HUVEC-12_2_E10,2,957,E10,
16957,HUVEC-12,HUVEC-12_2_E11,2,381,E11,
16958,HUVEC-12,HUVEC-12_2_E12,2,542,E12,
16959,HUVEC-12,HUVEC-12_2_E13,2,615,E13,
16960,HUVEC-12,HUVEC-12_2_E14,2,857,E14,
16961,HUVEC-12,HUVEC-12_2_E15,2,597,E15,
16962,HUVEC-12,HUVEC-12_2_E16,2,336,E16,
16963,HUVEC-12,HUVEC-12_2_E17,2,269,E17,
16964,HUVEC-12,HUVEC-12_2_E18,2,232,E18,
16965,HUVEC-12,HUVEC-12_2_E19,2,87,E19,
16966,HUVEC-12,HUVEC-12_2_E20,2,733,E20,
16967,HUVEC-12,HUVEC-12_2_E21,2,529,E21,
16968,HUVEC-12,HUVEC-12_2_E22,2,11,E22,
16969,HUVEC-12,HUVEC-12_2_E23,2,245,E23,
16970,HUVEC-12,HUVEC-12_2_F02,2,571,F02,
16971,HUVEC-12,HUVEC-12_2_F04,2,1052,F04,
16972,HUVEC-12,HUVEC-12_2_F05,2,683,F05,
16973,HUVEC-12,HUVEC-12_2_F06,2,1047,F06,
16974,HUVEC-12,HUVEC-12_2_F08,2,473,F08,
16975,HUVEC-12,HUVEC-12_2_F09,2,327,F09,
16976,HUVEC-12,HUVEC-12_2_F10,2,153,F10,
16977,HUVEC-12,HUVEC-12_2_F12,2,329,F12,
16978,HUVEC-12,HUVEC-12_2_F13,2,43,F13,
16979,HUVEC-12,HUVEC-12_2_F14,2,257,F14,
16980,HUVEC-12,HUVEC-12_2_F16,2,78,F16,
16981,HUVEC-12,HUVEC-12_2_F17,2,909,F17,
16982,HUVEC-12,HUVEC-12_2_F18,2,424,F18,
16983,HUVEC-12,HUVEC-12_2_F20,2,404,F20,
16984,HUVEC-12,HUVEC-12_2_F21,2,706,F21,
16985,HUVEC-12,HUVEC-12_2_F23,2,569,F23,
16986,HUVEC-12,HUVEC-12_2_G02,2,178,G02,
16987,HUVEC-12,HUVEC-12_2_G03,2,383,G03,
16988,HUVEC-12,HUVEC-12_2_G04,2,776,G04,
16989,HUVEC-12,HUVEC-12_2_G05,2,452,G05,
16990,HUVEC-12,HUVEC-12_2_G06,2,149,G06,
16991,HUVEC-12,HUVEC-12_2_G07,2,584,G07,
16992,HUVEC-12,HUVEC-12_2_G08,2,118,G08,
16993,HUVEC-12,HUVEC-12_2_G09,2,108,G09,
16994,HUVEC-12,HUVEC-12_2_G10,2,642,G10,
16995,HUVEC-12,HUVEC-12_2_G11,2,761,G11,
16996,HUVEC-12,HUVEC-12_2_G12,2,952,G12,
16997,HUVEC-12,HUVEC-12_2_G13,2,879,G13,
16998,HUVEC-12,HUVEC-12_2_G14,2,1002,G14,
16999,HUVEC-12,HUVEC-12_2_G15,2,735,G15,
17000,HUVEC-12,HUVEC-12_2_G16,2,535,G16,
17001,HUVEC-12,HUVEC-12_2_G17,2,1070,G17,
17002,HUVEC-12,HUVEC-12_2_G18,2,965,G18,
17003,HUVEC-12,HUVEC-12_2_G19,2,783,G19,
17004,HUVEC-12,HUVEC-12_2_G20,2,483,G20,
17005,HUVEC-12,HUVEC-12_2_G21,2,72,G21,
17006,HUVEC-12,HUVEC-12_2_G22,2,562,G22,
17007,HUVEC-12,HUVEC-12_2_G23,2,739,G23,
17008,HUVEC-12,HUVEC-12_2_H02,2,502,H02,
17009,HUVEC-12,HUVEC-12_2_H04,2,826,H04,
17010,HUVEC-12,HUVEC-12_2_H05,2,263,H05,
17011,HUVEC-12,HUVEC-12_2_H06,2,550,H06,
17012,HUVEC-12,HUVEC-12_2_H08,2,130,H08,
17013,HUVEC-12,HUVEC-12_2_H09,2,1063,H09,
17014,HUVEC-12,HUVEC-12_2_H10,2,849,H10,
17015,HUVEC-12,HUVEC-12_2_H12,2,844,H12,
17016,HUVEC-12,HUVEC-12_2_H13,2,859,H13,
17017,HUVEC-12,HUVEC-12_2_H14,2,75,H14,
17018,HUVEC-12,HUVEC-12_2_H16,2,1017,H16,
17019,HUVEC-12,HUVEC-12_2_H17,2,83,H17,
17020,HUVEC-12,HUVEC-12_2_H18,2,991,H18,
17021,HUVEC-12,HUVEC-12_2_H20,2,233,H20,
17022,HUVEC-12,HUVEC-12_2_H21,2,1003,H21,
17023,HUVEC-12,HUVEC-12_2_H23,2,353,H23,
17024,HUVEC-12,HUVEC-12_2_I02,2,722,I02,
17025,HUVEC-12,HUVEC-12_2_I03,2,544,I03,
17026,HUVEC-12,HUVEC-12_2_I04,2,893,I04,
17027,HUVEC-12,HUVEC-12_2_I05,2,804,I05,
17028,HUVEC-12,HUVEC-12_2_I06,2,330,I06,
17029,HUVEC-12,HUVEC-12_2_I07,2,654,I07,
17030,HUVEC-12,HUVEC-12_2_I08,2,315,I08,
17031,HUVEC-12,HUVEC-12_2_I09,2,1046,I09,
17032,HUVEC-12,HUVEC-12_2_I10,2,218,I10,
17033,HUVEC-12,HUVEC-12_2_I11,2,28,I11,
17034,HUVEC-12,HUVEC-12_2_I12,2,92,I12,
17035,HUVEC-12,HUVEC-12_2_I13,2,1016,I13,
17036,HUVEC-12,HUVEC-12_2_I14,2,299,I14,
17037,HUVEC-12,HUVEC-12_2_I15,2,1083,I15,
17038,HUVEC-12,HUVEC-12_2_I16,2,669,I16,
17039,HUVEC-12,HUVEC-12_2_I17,2,165,I17,
17040,HUVEC-12,HUVEC-12_2_I18,2,492,I18,
17041,HUVEC-12,HUVEC-12_2_I19,2,717,I19,
17042,HUVEC-12,HUVEC-12_2_I20,2,461,I20,
17043,HUVEC-12,HUVEC-12_2_I21,2,164,I21,
17044,HUVEC-12,HUVEC-12_2_I22,2,753,I22,
17045,HUVEC-12,HUVEC-12_2_I23,2,966,I23,
17046,HUVEC-12,HUVEC-12_2_J02,2,659,J02,
17047,HUVEC-12,HUVEC-12_2_J04,2,731,J04,
17048,HUVEC-12,HUVEC-12_2_J05,2,827,J05,
17049,HUVEC-12,HUVEC-12_2_J06,2,317,J06,
17050,HUVEC-12,HUVEC-12_2_J08,2,730,J08,
17051,HUVEC-12,HUVEC-12_2_J09,2,196,J09,
17052,HUVEC-12,HUVEC-12_2_J10,2,1078,J10,
17053,HUVEC-12,HUVEC-12_2_J12,2,580,J12,
17054,HUVEC-12,HUVEC-12_2_J13,2,539,J13,
17055,HUVEC-12,HUVEC-12_2_J14,2,60,J14,
17056,HUVEC-12,HUVEC-12_2_J16,2,876,J16,
17057,HUVEC-12,HUVEC-12_2_J17,2,466,J17,
17058,HUVEC-12,HUVEC-12_2_J18,2,752,J18,
17059,HUVEC-12,HUVEC-12_2_J20,2,639,J20,
17060,HUVEC-12,HUVEC-12_2_J21,2,623,J21,
17061,HUVEC-12,HUVEC-12_2_J23,2,1092,J23,
17062,HUVEC-12,HUVEC-12_2_K02,2,726,K02,
17063,HUVEC-12,HUVEC-12_2_K03,2,896,K03,
17064,HUVEC-12,HUVEC-12_2_K04,2,813,K04,
17065,HUVEC-12,HUVEC-12_2_K05,2,650,K05,
17066,HUVEC-12,HUVEC-12_2_K06,2,781,K06,
17067,HUVEC-12,HUVEC-12_2_K07,2,1019,K07,
17068,HUVEC-12,HUVEC-12_2_K08,2,428,K08,
17069,HUVEC-12,HUVEC-12_2_K09,2,600,K09,
17070,HUVEC-12,HUVEC-12_2_K10,2,414,K10,
17071,HUVEC-12,HUVEC-12_2_K11,2,425,K11,
