,experiment,id_code,plate,sirna,well,well_type
24491,RPE-03,RPE-03_1_J04,1,1052,J04,
24492,RPE-03,RPE-03_1_J05,1,776,J05,
24493,RPE-03,RPE-03_1_J06,1,75,J06,
24494,RPE-03,RPE-03_1_J08,1,584,J08,
24495,RPE-03,RPE-03_1_J09,1,735,J09,
24496,RPE-03,RPE-03_1_J10,1,721,J10,
24497,RPE-03,RPE-03_1_J12,1,553,J12,
24498,RPE-03,RPE-03_1_J13,1,57,J13,
24499,RPE-03,RPE-03_1_J14,1,827,J14,
24500,RPE-03,RPE-03_1_J16,1,393,J16,
24501,RPE-03,RPE-03_1_J17,1,996,J17,
24502,RPE-03,RPE-03_1_J18,1,788,J18,
24503,RPE-03,RPE-03_1_J20,1,739,J20,
24504,RPE-03,RPE-03_1_J21,1,871,J21,
24505,RPE-03,RPE-03_1_J23,1,732,J23,
24506,RPE-03,RPE-03_1_K02,1,43,K02,
24507,RPE-03,RPE-03_1_K03,1,462,K03,
24508,RPE-03,RPE-03_1_K04,1,714,K04,
24509,RPE-03,RPE-03_1_K05,1,383,K05,
24510,RPE-03,RPE-03_1_K06,1,182,K06,
24511,RPE-03,RPE-03_1_K07,1,849,K07,
24512,RPE-03,RPE-03_1_K08,1,535,K08,
24513,RPE-03,RPE-03_1_K09,1,329,K09,
24514,RPE-03,RPE-03_1_K10,1,544,K10,
24515,RPE-03,RPE-03_1_K11,1,729,K11,
24516,RPE-03,RPE-03_1_K12,1,404,K12,
24517,RPE-03,RPE-03_1_K13,1,72,K13,
24518,RPE-03,RPE-03_1_K14,1,905,K14,
24519,RPE-03,RPE-03_1_K15,1,384,K15,
24520,RPE-03,RPE-03_1_K16,1,918,K16,
24521,RPE-03,RPE-03_1_K17,1,779,K17,
24522,RPE-03,RPE-03_1_K18,1,131,K18,
24523,RPE-03,RPE-03_1_K19,1,1003,K19,
24524,RPE-03,RPE-03_1_K20,1,257,K20,
24525,RPE-03,RPE-03_1_K21,1,364,K21,
24526,RPE-03,RPE-03_1_K22,1,857,K22,
24527,RPE-03,RPE-03_1_K23,1,966,K23,
24528,RPE-03,RPE-03_1_L02,1,1043,L02,
24529,RPE-03,RPE-03_1_L03,1,580,L03,
24530,RPE-03,RPE-03_1_L04,1,407,L04,
24531,RPE-03,RPE-03_1_L05,1,473,L05,
24532,RPE-03,RPE-03_1_L06,1,1083,L06,
24533,RPE-03,RPE-03_1_L07,1,146,L07,
24534,RPE-03,RPE-03_1_L08,1,232,L08,
24535,RPE-03,RPE-03_1_L09,1,927,L09,
24536,RPE-03,RPE-03_1_L10,1,706,L10,
24537,RPE-03,RPE-03_1_L11,1,968,L11,
24538,RPE-03,RPE-03_1_L12,1,424,L12,
24539,RPE-03,RPE-03_1_L13,1,1002,L13,
24540,RPE-03,RPE-03_1_L14,1,87,L14,
24541,RPE-03,RPE-03_1_L15,1,52,L15,
24542,RPE-03,RPE-03_1_L16,1,956,L16,
24543,RPE-03,RPE-03_1_L17,1,783,L17,
24544,RPE-03,RPE-03_1_L18,1,859,L18,
24545,RPE-03,RPE-03_1_L19,1,305,L19,
24546,RPE-03,RPE-03_1_L20,1,844,L20,
24547,RPE-03,RPE-03_1_L21,1,164,L21,
24548,RPE-03,RPE-03_1_L22,1,730,L22,
24549,RPE-03,RPE-03_1_L23,1,642,L23,
24550,RPE-03,RPE-03_1_M02,1,789,M02,
24551,RPE-03,RPE-03_1_M04,1,219,M04,
24552,RPE-03,RPE-03_1_M05,1,66,M05,
24553,RPE-03,RPE-03_1_M06,1,303,M06,
24554,RPE-03,RPE-03_1_M08,1,228,M08,
24555,RPE-03,RPE-03_1_M09,1,932,M09,
24556,RPE-03,RPE-03_1_M10,1,408,M10,
24557,RPE-03,RPE-03_1_M12,1,717,M12,
24558,RPE-03,RPE-03_1_M13,1,499,M13,
24559,RPE-03,RPE-03_1_M14,1,349,M14,
24560,RPE-03,RPE-03_1_M16,1,736,M16,
24561,RPE-03,RPE-03_1_M17,1,697,M17,
24562,RPE-03,RPE-03_1_M18,1,342,M18,
24563,RPE-03,RPE-03_1_M20,1,1098,M20,
24564,RPE-03,RPE-03_1_M21,1,165,M21,
24565,RPE-03,RPE-03_1_M23,1,790,M23,
24566,RPE-03,RPE-03_1_N02,1,495,N02,
24567,RPE-03,RPE-03_1_N03,1,1030,N03,
24568,RPE-03,RPE-03_1_N04,1,412,N04,
24569,RPE-03,RPE-03_1_N05,1,479,N05,
24570,RPE-03,RPE-03_1_N06,1,166,N06,
24571,RPE-03,RPE-03_1_N07,1,975,N07,
24572,RPE-03,RPE-03_1_N08,1,336,N08,
24573,RPE-03,RPE-03_1_N09,1,189,N09,
24574,RPE-03,RPE-03_1_N10,1,813,N10,
24575,RPE-03,RPE-03_1_N11,1,169,N11,
24576,RPE-03,RPE-03_1_N12,1,245,N12,
24577,RPE-03,RPE-03_1_N13,1,701,N13,
24578,RPE-03,RPE-03_1_N14,1,650,N14,
24579,RPE-03,RPE-03_1_N15,1,1092,N15,
24580,RPE-03,RPE-03_1_N16,1,101,N16,
24581,RPE-03,RPE-03_1_N17,1,754,N17,
24582,RPE-03,RPE-03_1_N18,1,682,N18,
24583,RPE-03,RPE-03_1_N19,1,1017,N19,
24584,RPE-03,RPE-03_1_N20,1,934,N20,
24585,RPE-03,RPE-03_1_N21,1,1016,N21,
24586,RPE-03,RPE-03_1_N22,1,623,N22,
24587,RPE-03,RPE-03_1_N23,1,483,N23,
24588,RPE-03,RPE-03_1_O02,1,1035,O02,
24589,RPE-03,RPE-03_1_O03,1,1049,O03,
24590,RPE-03,RPE-03_1_O04,1,661,O04,
24591,RPE-03,RPE-03_1_O05,1,284,O05,
24592,RPE-03,RPE-03_1_O06,1,804,O06,
24593,RPE-03,RPE-03_1_O07,1,1078,O07,
24594,RPE-03,RPE-03_1_O08,1,600,O08,
24595,RPE-03,RPE-03_1_O09,1,42,O09,
24596,RPE-03,RPE-03_1_O10,1,654,O10,
24597,RPE-03,RPE-03_1_O11,1,865,O11,
24598,RPE-03,RPE-03_1_O12,1,761,O12,
24599,RPE-03,RPE-03_1_O13,1,61,O13,
24600,RPE-03,RPE-03_1_O14,1,874,O14,
24601,RPE-03,RPE-03_1_O15,1,1058,O15,
24602,RPE-03,RPE-03_1_O16,1,562,O16,
24603,RPE-03,RPE-03_1_O17,1,466,O17,
24604,RPE-03,RPE-03_1_O18,1,19,O18,
24605,RPE-03,RPE-03_1_O19,1,27,O19,
24606,RPE-03,RPE-03_1_O20,1,640,O20,
24607,RPE-03,RPE-03_1_O21,1,423,O21,
24608,RPE-03,RPE-03_1_O22,1,461,O22,
24609,RPE-03,RPE-03_1_O23,1,425,O23,
24610,RPE-03,RPE-03_2_B03,2,246,B03,
24611,RPE-03,RPE-03_2_B04,2,1085,B04,
24612,RPE-03,RPE-03_2_B05,2,570,B05,
24613,RPE-03,RPE-03_2_B06,2,171,B06,
24614,RPE-03,RPE-03_2_B07,2,820,B07,
24615,RPE-03,RPE-03_2_B08,2,300,B08,
24616,RPE-03,RPE-03_2_B09,2,1074,B09,
24617,RPE-03,RPE-03_2_B10,2,32,B10,
24618,RPE-03,RPE-03_2_B11,2,335,B11,
24619,RPE-03,RPE-03_2_B12,2,525,B12,
24620,RPE-03,RPE-03_2_B13,2,861,B13,
24621,RPE-03,RPE-03_2_B14,2,886,B14,
24622,RPE-03,RPE-03_2_B15,2,145,B15,
24623,RPE-03,RPE-03_2_B16,2,940,B16,
24624,RPE-03,RPE-03_2_B17,2,53,B17,
24625,RPE-03,RPE-03_2_B18,2,578,B18,
24626,RPE-03,RPE-03_2_B19,2,244,B19,
24627,RPE-03,RPE-03_2_B20,2,250,B20,
24628,RPE-03,RPE-03_2_B21,2,375,B21,
24629,RPE-03,RPE-03_2_B22,2,405,B22,
24630,RPE-03,RPE-03_2_B23,2,664,B23,
24631,RPE-03,RPE-03_2_C02,2,809,C02,
24632,RPE-03,RPE-03_2_C04,2,593,C04,
24633,RPE-03,RPE-03_2_C05,2,740,C05,
24634,RPE-03,RPE-03_2_C06,2,185,C06,
24635,RPE-03,RPE-03_2_C08,2,665,C08,
24636,RPE-03,RPE-03_2_C09,2,86,C09,
24637,RPE-03,RPE-03_2_C10,2,278,C10,
24638,RPE-03,RPE-03_2_C12,2,402,C12,
24639,RPE-03,RPE-03_2_C13,2,586,C13,
24640,RPE-03,RPE-03_2_C14,2,84,C14,
24641,RPE-03,RPE-03_2_C16,2,134,C16,
24642,RPE-03,RPE-03_2_C17,2,197,C17,
24643,RPE-03,RPE-03_2_C18,2,463,C18,
24644,RPE-03,RPE-03_2_C20,2,198,C20,
24645,RPE-03,RPE-03_2_C21,2,648,C21,
24646,RPE-03,RPE-03_2_C23,2,96,C23,
24647,RPE-03,RPE-03_2_D02,2,646,D02,
24648,RPE-03,RPE-03_2_D03,2,163,D03,
24649,RPE-03,RPE-03_2_D04,2,727,D04,
24650,RPE-03,RPE-03_2_D05,2,120,D05,
24651,RPE-03,RPE-03_2_D06,2,554,D06,
24652,RPE-03,RPE-03_2_D07,2,873,D07,
24653,RPE-03,RPE-03_2_D08,2,62,D08,
24654,RPE-03,RPE-03_2_D09,2,289,D09,
24655,RPE-03,RPE-03_2_D10,2,908,D10,
24656,RPE-03,RPE-03_2_D11,2,347,D11,
24657,RPE-03,RPE-03_2_D12,2,168,D12,
24658,RPE-03,RPE-03_2_D13,2,516,D13,
24659,RPE-03,RPE-03_2_D14,2,39,D14,
24660,RPE-03,RPE-03_2_D15,2,690,D15,
24661,RPE-03,RPE-03_2_D16,2,678,D16,
24662,RPE-03,RPE-03_2_D17,2,869,D17,
24663,RPE-03,RPE-03_2_D18,2,394,D18,
24664,RPE-03,RPE-03_2_D19,2,916,D19,
24665,RPE-03,RPE-03_2_D20,2,545,D20,
24666,RPE-03,RPE-03_2_D21,2,527,D21,
24667,RPE-03,RPE-03_2_D22,2,1053,D22,
24668,RPE-03,RPE-03_2_D23,2,1086,D23,
24669,RPE-03,RPE-03_2_E02,2,487,E02,
24670,RPE-03,RPE-03_2_E03,2,248,E03,
24671,RPE-03,RPE-03_2_E04,2,738,E04,
24672,RPE-03,RPE-03_2_E05,2,183,E05,
24673,RPE-03,RPE-03_2_E06,2,448,E06,
24674,RPE-03,RPE-03_2_E07,2,749,E07,
24675,RPE-03,RPE-03_2_E08,2,937,E08,
24676,RPE-03,RPE-03_2_E09,2,174,E09,
24677,RPE-03,RPE-03_2_E10,2,674,E10,
24678,RPE-03,RPE-03_2_E11,2,173,E11,
24679,RPE-03,RPE-03_2_E12,2,796,E12,
24680,RPE-03,RPE-03_2_E13,2,632,E13,
24681,RPE-03,RPE-03_2_E14,2,686,E14,
24682,RPE-03,RPE-03_2_E15,2,1057,E15,
24683,RPE-03,RPE-03_2_E16,2,1093,E16,
24684,RPE-03,RPE-03_2_E17,2,863,E17,
24685,RPE-03,RPE-03_2_E18,2,616,E18,
24686,RPE-03,RPE-03_2_E19,2,636,E19,
24687,RPE-03,RPE-03_2_E20,2,151,E20,
24688,RPE-03,RPE-03_2_E21,2,1091,E21,
24689,RPE-03,RPE-03_2_E22,2,977,E22,
24690,RPE-03,RPE-03_2_E23,2,76,E23,
24691,RPE-03,RPE-03_2_F02,2,338,F02,
24692,RPE-03,RPE-03_2_F04,2,210,F04,
24693,RPE-03,RPE-03_2_F05,2,121,F05,
24694,RPE-03,RPE-03_2_F06,2,125,F06,
24695,RPE-03,RPE-03_2_F08,2,942,F08,
24696,RPE-03,RPE-03_2_F09,2,180,F09,
24697,RPE-03,RPE-03_2_F10,2,548,F10,
24698,RPE-03,RPE-03_2_F12,2,159,F12,
24699,RPE-03,RPE-03_2_F13,2,191,F13,
24700,RPE-03,RPE-03_2_F14,2,748,F14,
24701,RPE-03,RPE-03_2_F16,2,167,F16,
24702,RPE-03,RPE-03_2_F17,2,888,F17,
24703,RPE-03,RPE-03_2_F18,2,432,F18,
24704,RPE-03,RPE-03_2_F20,2,816,F20,
24705,RPE-03,RPE-03_2_F21,2,617,F21,
24706,RPE-03,RPE-03_2_F23,2,396,F23,
24707,RPE-03,RPE-03_2_G02,2,1012,G02,
24708,RPE-03,RPE-03_2_G03,2,672,G03,
24709,RPE-03,RPE-03_2_G04,2,291,G04,
24710,RPE-03,RPE-03_2_G05,2,186,G05,
24711,RPE-03,RPE-03_2_G06,2,484,G06,
24712,RPE-03,RPE-03_2_G07,2,480,G07,
24713,RPE-03,RPE-03_2_G08,2,718,G08,
24714,RPE-03,RPE-03_2_G09,2,362,G09,
24715,RPE-03,RPE-03_2_G10,2,377,G10,
24716,RPE-03,RPE-03_2_G11,2,961,G11,
24717,RPE-03,RPE-03_2_G12,2,99,G12,
24718,RPE-03,RPE-03_2_G13,2,1018,G13,
24719,RPE-03,RPE-03_2_G14,2,546,G14,
24720,RPE-03,RPE-03_2_G15,2,65,G15,
24721,RPE-03,RPE-03_2_G16,2,707,G16,
24722,RPE-03,RPE-03_2_G17,2,237,G17,
24723,RPE-03,RPE-03_2_G18,2,777,G18,
24724,RPE-03,RPE-03_2_G19,2,465,G19,
24725,RPE-03,RPE-03_2_G20,2,992,G20,
24726,RPE-03,RPE-03_2_G21,2,512,G21,
24727,RPE-03,RPE-03_2_G22,2,643,G22,
24728,RPE-03,RPE-03_2_G23,2,279,G23,
24729,RPE-03,RPE-03_2_H02,2,947,H02,
24730,RPE-03,RPE-03_2_H04,2,255,H04,
24731,RPE-03,RPE-03_2_H05,2,1007,H05,
24732,RPE-03,RPE-03_2_H06,2,310,H06,
24733,RPE-03,RPE-03_2_H08,2,679,H08,
24734,RPE-03,RPE-03_2_H09,2,774,H09,
24735,RPE-03,RPE-03_2_H10,2,491,H10,
24736,RPE-03,RPE-03_2_H12,2,895,H12,
24737,RPE-03,RPE-03_2_H13,2,716,H13,
24738,RPE-03,RPE-03_2_H14,2,759,H14,
24739,RPE-03,RPE-03_2_H16,2,963,H16,
24740,RPE-03,RPE-03_2_H17,2,469,H17,
24741,RPE-03,RPE-03_2_H18,2,515,H18,
24742,RPE-03,RPE-03_2_H20,2,449,H20,
24743,RPE-03,RPE-03_2_H21,2,802,H21,
24744,RPE-03,RPE-03_2_H23,2,444,H23,
24745,RPE-03,RPE-03_2_I02,2,38,I02,
24746,RPE-03,RPE-03_2_I03,2,520,I03,
24747,RPE-03,RPE-03_2_I04,2,1099,I04,
24748,RPE-03,RPE-03_2_I05,2,382,I05,
24749,RPE-03,RPE-03_2_I06,2,637,I06,
24750,RPE-03,RPE-03_2_I07,2,387,I07,
24751,RPE-03,RPE-03_2_I08,2,314,I08,
24752,RPE-03,RPE-03_2_I09,2,446,I09,
24753,RPE-03,RPE-03_2_I10,2,1029,I10,
24754,RPE-03,RPE-03_2_I11,2,999,I11,
24755,RPE-03,RPE-03_2_I12,2,652,I12,
24756,RPE-03,RPE-03_2_I13,2,848,I13,
24757,RPE-03,RPE-03_2_I14,2,936,I14,
24758,RPE-03,RPE-03_2_I15,2,769,I15,
24759,RPE-03,RPE-03_2_I16,2,234,I16,
24760,RPE-03,RPE-03_2_I17,2,768,I17,
24761,RPE-03,RPE-03_2_I18,2,215,I18,
24762,RPE-03,RPE-03_2_I19,2,533,I19,
24763,RPE-03,RPE-03_2_I20,2,214,I20,
24764,RPE-03,RPE-03_2_I21,2,135,I21,
24765,RPE-03,RPE-03_2_I22,2,119,I22,
24766,RPE-03,RPE-03_2_I23,2,583,I23,
24767,RPE-03,RPE-03_2_J02,2,807,J02,
24768,RPE-03,RPE-03_2_J04,2,782,J04,
24769,RPE-03,RPE-03_2_J05,2,49,J05,
24770,RPE-03,RPE-03_2_J06,2,490,J06,
24771,RPE-03,RPE-03_2_J08,2,590,J08,
24772,RPE-03,RPE-03_2_J09,2,369,J09,
24773,RPE-03,RPE-03_2_J10,2,944,J10,
24774,RPE-03,RPE-03_2_J12,2,267,J12,
24775,RPE-03,RPE-03_2_J13,2,842,J13,
24776,RPE-03,RPE-03_2_J14,2,677,J14,
24777,RPE-03,RPE-03_2_J16,2,627,J16,
24778,RPE-03,RPE-03_2_J17,2,713,J17,
24779,RPE-03,RPE-03_2_J18,2,437,J18,
24780,RPE-03,RPE-03_2_J20,2,821,J20,
24781,RPE-03,RPE-03_2_J21,2,629,J21,
24782,RPE-03,RPE-03_2_J23,2,51,J23,
24783,RPE-03,RPE-03_2_K02,2,337,K02,
24784,RPE-03,RPE-03_2_K03,2,800,K03,
24785,RPE-03,RPE-03_2_K04,2,1014,K04,
24786,RPE-03,RPE-03_2_K05,2,1105,K05,
24787,RPE-03,RPE-03_2_K06,2,127,K06,
24788,RPE-03,RPE-03_2_K07,2,401,K07,
24789,RPE-03,RPE-03_2_K08,2,170,K08,
24790,RPE-03,RPE-03_2_K09,2,148,K09,
24791,RPE-03,RPE-03_2_K10,2,319,K10,
24792,RPE-03,RPE-03_2_K11,2,1034,K11,
24793,RPE-03,RPE-03_2_K12,2,34,K12,
24794,RPE-03,RPE-03_2_K13,2,625,K13,
24795,RPE-03,RPE-03_2_K14,2,989,K14,
24796,RPE-03,RPE-03_2_K15,2,438,K15,
24797,RPE-03,RPE-03_2_K16,2,510,K16,
24798,RPE-03,RPE-03_2_K17,2,599,K17,
24799,RPE-03,RPE-03_2_K18,2,29,K18,
24800,RPE-03,RPE-03_2_K19,2,21,K19,
24801,RPE-03,RPE-03_2_K20,2,464,K20,
24802,RPE-03,RPE-03_2_K21,2,829,K21,
24803,RPE-03,RPE-03_2_K22,2,1079,K22,
24804,RPE-03,RPE-03_2_K23,2,969,K23,
24805,RPE-03,RPE-03_2_L02,2,919,L02,
24806,RPE-03,RPE-03_2_L03,2,614,L03,
24807,RPE-03,RPE-03_2_L04,2,864,L04,
24808,RPE-03,RPE-03_2_L05,2,691,L05,
24809,RPE-03,RPE-03_2_L06,2,501,L06,
24810,RPE-03,RPE-03_2_L07,2,719,L07,
24811,RPE-03,RPE-03_2_L08,2,485,L08,
24812,RPE-03,RPE-03_2_L09,2,35,L09,
24813,RPE-03,RPE-03_2_L10,2,808,L10,
24814,RPE-03,RPE-03_2_L11,2,477,L11,
24815,RPE-03,RPE-03_2_L12,2,443,L12,
24816,RPE-03,RPE-03_2_L13,2,901,L13,
24817,RPE-03,RPE-03_2_L14,2,658,L14,
24818,RPE-03,RPE-03_2_L15,2,633,L15,
24819,RPE-03,RPE-03_2_L16,2,271,L16,
24820,RPE-03,RPE-03_2_L17,2,933,L17,
24821,RPE-03,RPE-03_2_L18,2,818,L18,
24822,RPE-03,RPE-03_2_L19,2,363,L19,
24823,RPE-03,RPE-03_2_L20,2,190,L20,
24824,RPE-03,RPE-03_2_L21,2,530,L21,
24825,RPE-03,RPE-03_2_L22,2,359,L22,
24826,RPE-03,RPE-03_2_L23,2,229,L23,
24827,RPE-03,RPE-03_2_M02,2,252,M02,
24828,RPE-03,RPE-03_2_M04,2,422,M04,
24829,RPE-03,RPE-03_2_M05,2,311,M05,
24830,RPE-03,RPE-03_2_M06,2,122,M06,
24831,RPE-03,RPE-03_2_M08,2,123,M08,
24832,RPE-03,RPE-03_2_M09,2,24,M09,
24833,RPE-03,RPE-03_2_M10,2,115,M10,
24834,RPE-03,RPE-03_2_M12,2,943,M12,
24835,RPE-03,RPE-03_2_M13,2,365,M13,
24836,RPE-03,RPE-03_2_M14,2,368,M14,
24837,RPE-03,RPE-03_2_M16,2,1087,M16,
24838,RPE-03,RPE-03_2_M17,2,608,M17,
24839,RPE-03,RPE-03_2_M18,2,644,M18,
24840,RPE-03,RPE-03_2_M20,2,322,M20,
24841,RPE-03,RPE-03_2_M21,2,955,M21,
24842,RPE-03,RPE-03_2_M23,2,970,M23,
24843,RPE-03,RPE-03_2_N02,2,922,N02,
24844,RPE-03,RPE-03_2_N03,2,435,N03,
24845,RPE-03,RPE-03_2_N04,2,990,N04,
24846,RPE-03,RPE-03_2_N05,2,184,N05,
24847,RPE-03,RPE-03_2_N06,2,866,N06,
24848,RPE-03,RPE-03_2_N07,2,90,N07,
24849,RPE-03,RPE-03_2_N08,2,1071,N08,
24850,RPE-03,RPE-03_2_N09,2,114,N09,
24851,RPE-03,RPE-03_2_N10,2,666,N10,
24852,RPE-03,RPE-03_2_N11,2,129,N11,
24853,RPE-03,RPE-03_2_N12,2,815,N12,
24854,RPE-03,RPE-03_2_N13,2,860,N13,
24855,RPE-03,RPE-03_2_N14,2,995,N14,
24856,RPE-03,RPE-03_2_N15,2,819,N15,
24857,RPE-03,RPE-03_2_N16,2,453,N16,
24858,RPE-03,RPE-03_2_N17,2,595,N17,
24859,RPE-03,RPE-03_2_N18,2,926,N18,
24860,RPE-03,RPE-03_2_N19,2,1068,N19,
24861,RPE-03,RPE-03_2_N20,2,504,N20,
24862,RPE-03,RPE-03_2_N21,2,98,N21,
24863,RPE-03,RPE-03_2_N22,2,805,N22,
24864,RPE-03,RPE-03_2_N23,2,283,N23,
24865,RPE-03,RPE-03_2_O02,2,380,O02,
24866,RPE-03,RPE-03_2_O03,2,259,O03,
24867,RPE-03,RPE-03_2_O04,2,1051,O04,
24868,RPE-03,RPE-03_2_O05,2,142,O05,
24869,RPE-03,RPE-03_2_O06,2,763,O06,
24870,RPE-03,RPE-03_2_O07,2,1000,O07,
24871,RPE-03,RPE-03_2_O08,2,834,O08,
24872,RPE-03,RPE-03_2_O09,2,326,O09,
24873,RPE-03,RPE-03_2_O10,2,603,O10,
24874,RPE-03,RPE-03_2_O11,2,410,O11,
24875,RPE-03,RPE-03_2_O12,2,671,O12,
24876,RPE-03,RPE-03_2_O13,2,795,O13,
24877,RPE-03,RPE-03_2_O14,2,551,O14,
24878,RPE-03,RPE-03_2_O15,2,755,O15,
24879,RPE-03,RPE-03_2_O16,2,858,O16,
24880,RPE-03,RPE-03_2_O17,2,494,O17,
24881,RPE-03,RPE-03_2_O18,2,649,O18,
24882,RPE-03,RPE-03_2_O19,2,307,O19,
24883,RPE-03,RPE-03_2_O20,2,4,O20,
24884,RPE-03,RPE-03_2_O21,2,1059,O21,
24885,RPE-03,RPE-03_2_O22,2,564,O22,
24886,RPE-03,RPE-03_2_O23,2,265,O23,
24887,RPE-03,RPE-03_3_B03,3,208,B03,
24888,RPE-03,RPE-03_3_B04,3,619,B04,
24889,RPE-03,RPE-03_3_B05,3,17,B05,
24890,RPE-03,RPE-03_3_B06,3,534,B06,
24891,RPE-03,RPE-03_3_B07,3,882,B07,
24892,RPE-03,RPE-03_3_B08,3,328,B08,
24893,RPE-03,RPE-03_3_B09,3,949,B09,
24894,RPE-03,RPE-03_3_B10,3,264,B10,
24895,RPE-03,RPE-03_3_B11,3,953,B11,
24896,RPE-03,RPE-03_3_B12,3,728,B12,
24897,RPE-03,RPE-03_3_B13,3,45,B13,
24898,RPE-03,RPE-03_3_B14,3,912,B14,
24899,RPE-03,RPE-03_3_B15,3,249,B15,
24900,RPE-03,RPE-03_3_B16,3,930,B16,
24901,RPE-03,RPE-03_3_B17,3,948,B17,
24902,RPE-03,RPE-03_3_B18,3,416,B18,
24903,RPE-03,RPE-03_3_B19,3,270,B19,
24904,RPE-03,RPE-03_3_B20,3,656,B20,
24905,RPE-03,RPE-03_3_B21,3,836,B21,
24906,RPE-03,RPE-03_3_B22,3,58,B22,
24907,RPE-03,RPE-03_3_B23,3,911,B23,
24908,RPE-03,RPE-03_3_C02,3,137,C02,
24909,RPE-03,RPE-03_3_C04,3,698,C04,
24910,RPE-03,RPE-03_3_C05,3,378,C05,
24911,RPE-03,RPE-03_3_C06,3,419,C06,
24912,RPE-03,RPE-03_3_C08,3,1005,C08,
24913,RPE-03,RPE-03_3_C09,3,321,C09,
24914,RPE-03,RPE-03_3_C10,3,1038,C10,
24915,RPE-03,RPE-03_3_C12,3,1097,C12,
24916,RPE-03,RPE-03_3_C13,3,954,C13,
24917,RPE-03,RPE-03_3_C14,3,696,C14,
24918,RPE-03,RPE-03_3_C16,3,994,C16,
24919,RPE-03,RPE-03_3_C17,3,574,C17,
24920,RPE-03,RPE-03_3_C18,3,772,C18,
24921,RPE-03,RPE-03_3_C20,3,878,C20,
24922,RPE-03,RPE-03_3_C21,3,426,C21,
24923,RPE-03,RPE-03_3_C23,3,54,C23,
24924,RPE-03,RPE-03_3_D02,3,971,D02,
24925,RPE-03,RPE-03_3_D03,3,154,D03,
24926,RPE-03,RPE-03_3_D04,3,1069,D04,
24927,RPE-03,RPE-03_3_D05,3,141,D05,
24928,RPE-03,RPE-03_3_D06,3,1107,D06,
24929,RPE-03,RPE-03_3_D07,3,1011,D07,
24930,RPE-03,RPE-03_3_D08,3,935,D08,
24931,RPE-03,RPE-03_3_D09,3,1073,D09,
24932,RPE-03,RPE-03_3_D10,3,406,D10,
24933,RPE-03,RPE-03_3_D11,3,799,D11,
24934,RPE-03,RPE-03_3_D12,3,273,D12,
24935,RPE-03,RPE-03_3_D13,3,230,D13,
24936,RPE-03,RPE-03_3_D14,3,1009,D14,
24937,RPE-03,RPE-03_3_D15,3,843,D15,
24938,RPE-03,RPE-03_3_D16,3,1081,D16,
24939,RPE-03,RPE-03_3_D17,3,635,D17,
24940,RPE-03,RPE-03_3_D18,3,522,D18,
24941,RPE-03,RPE-03_3_D19,3,152,D19,
24942,RPE-03,RPE-03_3_D20,3,862,D20,
24943,RPE-03,RPE-03_3_D21,3,711,D21,
24944,RPE-03,RPE-03_3_D22,3,97,D22,
24945,RPE-03,RPE-03_3_D23,3,241,D23,
24946,RPE-03,RPE-03_3_E02,3,850,E02,
24947,RPE-03,RPE-03_3_E03,3,1082,E03,
24948,RPE-03,RPE-03_3_E04,3,906,E04,
24949,RPE-03,RPE-03_3_E05,3,822,E05,
24950,RPE-03,RPE-03_3_E06,3,803,E06,
24951,RPE-03,RPE-03_3_E07,3,85,E07,
24952,RPE-03,RPE-03_3_E08,3,1050,E08,
24953,RPE-03,RPE-03_3_E09,3,592,E09,
24954,RPE-03,RPE-03_3_E10,3,286,E10,
24955,RPE-03,RPE-03_3_E11,3,561,E11,
24956,RPE-03,RPE-03_3_E12,3,433,E12,
24957,RPE-03,RPE-03_3_E13,3,331,E13,
24958,RPE-03,RPE-03_3_E14,3,794,E14,
24959,RPE-03,RPE-03_3_E15,3,294,E15,
24960,RPE-03,RPE-03_3_E16,3,427,E16,
24961,RPE-03,RPE-03_3_E17,3,231,E17,
24962,RPE-03,RPE-03_3_E18,3,575,E18,
24963,RPE-03,RPE-03_3_E19,3,201,E19,
24964,RPE-03,RPE-03_3_E20,3,758,E20,
24965,RPE-03,RPE-03_3_E21,3,18,E21,
24966,RPE-03,RPE-03_3_E22,3,737,E22,
24967,RPE-03,RPE-03_3_E23,3,227,E23,
24968,RPE-03,RPE-03_3_F02,3,458,F02,
24969,RPE-03,RPE-03_3_F04,3,824,F04,
24970,RPE-03,RPE-03_3_F05,3,1061,F05,
24971,RPE-03,RPE-03_3_F06,3,985,F06,
24972,RPE-03,RPE-03_3_F08,3,493,F08,
24973,RPE-03,RPE-03_3_F09,3,344,F09,
24974,RPE-03,RPE-03_3_F10,3,1036,F10,
24975,RPE-03,RPE-03_3_F12,3,116,F12,
24976,RPE-03,RPE-03_3_F13,3,150,F13,
24977,RPE-03,RPE-03_3_F14,3,1054,F14,
24978,RPE-03,RPE-03_3_F16,3,316,F16,
24979,RPE-03,RPE-03_3_F17,3,892,F17,
24980,RPE-03,RPE-03_3_F18,3,261,F18,
24981,RPE-03,RPE-03_3_F20,3,854,F20,
24982,RPE-03,RPE-03_3_F21,3,354,F21,
24983,RPE-03,RPE-03_3_F23,3,470,F23,
24984,RPE-03,RPE-03_3_G02,3,634,G02,
24985,RPE-03,RPE-03_3_G03,3,1048,G03,
24986,RPE-03,RPE-03_3_G04,3,223,G04,
24987,RPE-03,RPE-03_3_G05,3,675,G05,
