id,attribute_ids,fold
92f1c8fb19c0271,147 218 813 896,8
92f1c996643a69f8,13 878,7
92f29b7d493f1356,189 732,6
92f2b6dc91d9f0c7,99 612,4
92f322eed3db8371,506 1019 369,3
92f3c189f349fce,121 464,9
92f408c917036e25,121 813 896,6
92f42b518c51c9ba,156 406 645 991,0
92f45ceb09a10492,194 1035 1055,4
92f6a58a528b18fe,796 872 934 949 369,5
92f6e2b8c470fd4f,121 420 505,0
92f72e941a3be496,35 962,9
92f8367251f6f5fc,13 665 813 817 903,3
92f8d7ce768785ac,563 1061 369,0
92f8e8b71ba8dc94,51 463 480 734 813,0
92f904cf286cb54d,147 322 477 738 1030 1046,2
92f92431c4c327f7,79 671 1062,9
92f93716edf813c4,147 1092,9
92f9f2d3cd88de39,348 1056,2
92fa34295344c163,194 1034,2
92fb1f94ec31a5a,545 559,3
92fb373d7fcb41e5,13 486,9
92fbf1ea06fbc97a,348 733 813,1
92fc411310a1daaf,156 618 780 864,8
92fce44089964d3e,239 487 738 1053,2
92fcffe398f9746f,438 546 369,6
92fdc359487d0d0c,872 369,1
92fdf63b4d699443,156 541 641 932 1072,9
92fdf72e0b35a2ab,194 1034,0
92fdf8ff7c4a4fd9,156 418 714,6
92fe236bd105537e,147 671 780 1034,7
92feec5109dee73f,182 754,8
92ff3b6515666c53,13 405 896 1092,9
92ffb50907c88ef3,147 517,3
9300060bcb5a91f3,111 650 726 835 1092,9
930033e6c72091ff,23 813 898,7
930125ef84d001d9,70 418 603,9
930223186ade321a,1059,2
93027144bd2b5dc3,79 477 738 1059,9
9303cf216ba00942,236 584,8
9303d57ce61843df,147 616 698 1092,7
9303d9ab437cb844,34 420 703 962,0
93043115b61b1,156 808,0
9304edea0317218a,304 1059 1101,8
9305dc1dd949dbf,189 1034,5
93065708af2924a2,79 1059,3
93067ec241ece89a,194 624 1059,3
93071eab233e43f6,51 406 418 645 705 1046,2
930794ded25b2e1d,236 1059,3
9307a178da000d7b,26 156 671 758 780,7
93081069a518e1eb,111 477 501 678 813 1092,0
93087c5953f38747,194 744 1059 1098,3
9308aede0440f350,13 405 655 896 1092,1
9308b548aa5dfd1c,147 579 744 753,9
9308ff634db9c804,194 464,2
9309b074b033e076,301 650 1059,2
930a7ce8a9e5af44,189 485 559,3
930abbe0dcbc78fc,180 750 1099,1
930b00fccf07e6db,131 418 542 691 949,0
930bb4d0c810204c,552 1037,5
930cf21e193ee706,684,9
930d8c31301af21,335 579 780 920,4
930dbfd04d5afc37,671 1059,0
930ddff1113bb396,121 684 724,9
930e3e16cb41cfc8,121 433,5
930e9c8807b33b0b,189 485 833 835,3
930ea3b224f8453a,813 903,2
9310487d92ad311c,189 768,7
9311667e2faca58,13 865,1
93116ddb85a9297c,13 813,7
9311944b0cde13d0,13 552 671 780,5
9311983975c6ce3d,147 501 671 813 835,6
93122d66929aafc2,728 836 1073 369,4
93125c1ba24d4a0a,79 1099,4
93132ebbfec3b5be,147 485 603,8
93136d07023bb04a,51 339 483 612 776 1046,4
9314085ed6be3e0c,189 593 718,1
93146431b1066a67,147 210 733 744 759,9
9314ffc746546cc1,156 670 813 993 1084,3
93155979a6c1bb52,189 742 813 1092,7
931608dc54e9718d,259 485 616 813,9
93174bcaa3c17a54,813 896,8
93174d6b65cb6824,188 976,9
9317995b8f4c4f1f,147 732,1
9317deda11eeb1cc,147 1046,8
931a1e80044855fb,156 936,0
931b198dcaec8416,304 922,7
931b77f67a75dec,200 477,1
931b9e09c34c5a6,819 369,0
931c63a4a029620,189 306 663,1
931eecd7f0c95288,180 638,8
931f3e6ec48b6700,194 698 963 1089 1092,7
93203c486eaebbc2,147 597 671,3
932127cfabb7c4b1,147 559 718 812 835 896,7
93212ef6dca1962f,58 662,3
932137ae8c30754,147 671,3
932187c58fab7a20,147 783,0
9321c5ed8c1ec06a,147 671 780,2
9321c846d7374a23,13 896 1092,1
932288dc497b101d,13 698 912,1
9322985aaa2b6d9d,147 800,7
93236181166b8f12,194 923 1092 1099,5
9323866a1717a81e,156 564 682 809 1062 1092,1
93239bec9136852a,188 428 639 1034,3
9323c05c24387e67,51 738 744 975 1093,9
93246aa4938d97f1,175 465,6
93250cffb0b3b30c,217 758,9
93255f4f25380477,483 830 960 1046,4
932570e6c5937ce0,51 76 506 671 758 780,0
9325fc5f93ef87be,79 811,1
93283581adab2dda,13 671 813,2
93289e93d896d006,156 227 586,9
93293e4d0cb2afd7,380 800 872,2
93297efee37f3847,184 420 671,3
932a0c5c0b2e3b58,259 521 825,6
932b11aad8b46309,231 449 628 813 1090,3
932c113c45712b14,1038 1046,9
932c7922eb06ca43,313 783,6
932cf63037c628b5,189 548 804,6
932e3d865601c918,121 433 724,3
932e80e47beb7f31,147 532 813 896,2
932ed8b582bc7719,13 813 896,5
932f3631bf8cbc43,147 689 690 1039 1092,0
933099905e6a6575,287 420,5
9331af7a1ac9618c,650,9
9331b36ac2587274,189 378 721,5
9333af14fc76c09a,194 480 1046 1098,7
9334f885c9a2ad48,189 734 993 1012 1078 1084,7
9334f9bbb90982dd,188 671 723 1047,6
93355fd26af3f935,304 640 896,1
933604dce91403fd,41 813,7
9336446f2def72b8,231 1039,1
9337a8d32bb069b2,147 821,3
9337cec264cb7c54,83 578 738 872,0
933849f155d37334,156 422 426 455 533 581 838,3
9338b826d087b651,121 416 724 955,4
93390a8895772d69,189 671 780 858 1059,8
9339a035bb702588,733 813 1033 1057,6
9339b3611a4835ad,51 480 738,7
933abcea27c785ab,194 711 744 1092,3
933b14619b7a1cfb,13 710,5
933b816932617232,1039,7
933b885a28040d80,189 672 834,4
933d59615ef69a65,188 458 791,9
933e0079212957e8,180 864,3
933eb15743c90be1,127 513,8
933f1de28e6c52f4,348 397 584 671 780 954,3
933f70cda8231c0e,13 626,4
933fa4cfbe9c972c,79 840,8
933fad522549616c,121 744 955 962,2
934023f39c8362ca,147 809 831 961,4
934078938f8782ac,194 671 780,5
934134e8062a4ce6,79 487,3
934239f5c1732b87,1056,1
9342849b3fcea825,156 665 994,2
9342b84278bae7a6,131 768,0
9344203816e40313,13 405 896 1092,9
93464d8cb89d3da1,51 671 821 835,7
93466a4e9e0aaa8a,156 227 568 809 813,0
934686965e3dcc0c,156 663 800,0
93474b48dc61f0df,79 907,7
9349766023bd2558,51 1022,2
9349b9aa4b76158a,121 1039,5
9349ca65d5db835f,354 480,8
934a00926d9ce364,121 433,2
934b50b19e195ee3,79 498 813,9
934bef215d0f53a4,189 306 492 813,7
934c84ed5ca4002f,51 1092,5
934cd168c6e168ca,59 872 1092,0
934ddc8b8c211c0b,684,0
934e6b24c38dee4a,194 485 668 813 1092 1093,9
934e9e606ff9c357,156 273 584 1090 1092,9
934fc71cfe0bd5a3,189 545 559 619 649 744,1
934fc86c812ffb9,121 1059,9
9350f2007f111e13,188 653 813 1034,2
93510b9bed4d4c35,147 322 584 671,4
93513721afb9c1ae,246 872,0
935145968c7fa82d,718 813,1
935172a581331856,51 548 615 913,4
9351dfcc3c37fd95,79 487 624,4
9352174bfeecb204,79 925,4
93521b09b4067fb4,121 438,2
93527eb457358fa,189 780 858,4
935411c2bc0c5a51,465,4
9354c676e9c82a25,147 738 963,3
9355189a313a2f05,189 501 548 678 738,7
9356de9951a70dba,13 494,5
9357587f0e6598f0,813 896,8
9357a2988828c291,13 675,5
9357aab23c492c6e,189 288 612 800 835 908 1092,2
9359e9e5ea874865,51 813 952,1
935b18202ff09c3b,121 1059,8
935b319984720857,226 477 489,3
935b6e37afac6fa2,300 587 369,6
935b9a886faa15a,147 283 691 1025,7
935c2a03c74fef2d,194 733 744 813 1046 1092,2
935d0a889385edb2,121 955,7
935d6a202b83695e,13 405 903 1092,9
935d7e663af76cf3,147 552,9
935ddd907bf14700,147 671 780,6
935f63ef0c3a6c98,335 501 813 1015 1092,9
935f7385c37f8d65,18 161 331 584 671 718 1092,1
935fad0828819f28,147 283 813 833 1059 1092,5
935fdd4b33c98499,121 744 1098,8
936149441b8bdd33,182 482 498 650 718,0
9361d4e052500967,194 580 783 1099,2
9361eab0c37bbd27,188 647,1
93633c5271c10890,51 615 858 1022,5
93648be249b992dc,79 890 1099,7
9364d529d4b6ab9d,194 1059,7
936599e739cced8a,51 866 1046,4
9365bf09e1293cd9,79 671 1059,4
93660947d13f164d,156 485 580 813 835 1099,4
936674a48e8dbf60,79 813 896 1099,0
9366a961dbe3aaf7,111 737 924 1046,3
93684d55d6b795e8,13 445 457 1092,3
93693cd4cc7cff6a,51 339 744,2
936a1a8edfc85bfd,545 1040,4
936aa5380cd25270,304 487,1
936b0bab14d5568e,79 734 961,1
936b5e6989126df3,413 1072,6
936b6d770cb05753,574 1019 369,5
936b99ef0dbfe63b,13 813 896,1
936c1b65574756c1,147 283 671 1059,6
936cb5763567a61a,99 492 961,3
936d88fd260df9df,161 552,8
936dc7f2d241d042,99 835 962,3
936dd8c81488a30e,194 489 671,3
936e121ee697d548,147 663 800,5
936e2c763d3da31,492 698 813 1009 1092,6
936e57a77ab1a735,156 274 738 1030,2
936e7b07706375b9,1059 1099,7
936f5945880d9543,464,7
936f596357397177,121 415 420,1
936f9cc5ec658321,259 633 813 821 1046 1092,3
936f9fa32610259f,194 776 1046 1059,9
9370c321ee771cef,1039,8
9370fb63fd46e0b8,156 485 603,8
937139d323b64951,111 420 776 813 923 1046,0
937158265e6cc382,189 718 813 903,7
93717ee10f08c613,78 835,4
9371b22cc1e1e324,29 383 465 705 869 929 954,3
9371e30cd60b557a,194 604 738 861 1059,6
937298588a58e33a,194 404 813,5
9372debd89263cd2,13 744 813 903,7
9373b5328c13ee9d,156 945,1
937432dac26c4400,180 803 1099,2
9374f27b18e59d69,99 962,0
9376a9bdb263a384,13 552 671,6
9376bd819529d7bd,121 684 724,4
9376d6918dd1d0f6,194 485 670 1099,7
93773ef4e47dac5d,188 612 671,9
9377b72ec3f63e9,189 595 937,1
937885b3965753e5,127 552,4
93789739eee4d187,701 961,8
9378a37ff9fd1a58,156 418 541,5
937a9b0fae8c4b9a,70 633 671,9
937abb52cc643f41,79 487,3
937ba8d3fd59b9ed,156 667,5
937bafbc67e8d28b,29 558 744,7
937bf9966204f744,180 750 1099,6
937bfa42bffc9c07,79 639 835,9
937d13855d3d20e8,25 161 733 953 1059 1092,7
937e270f1454b27f,147 541 542 581 949 1072,6
937f4013aa6ceca5,189 698 718 813 896,2
938001bacd8ad6cb,189 800 1092,3
93802639ee2185ff,259 541 542 813 906 1012,5
93806e0c55e8b799,584,5
9380bdeb4fc80d2f,111 672,2
9380d96bc8fc9186,188 597,7
9380f9398abda6cc,13 420,1
9380fdf7ef9a0b19,25 161 444 720 994 1059,4
938155100a75b9ec,280 482 498,3
9381b0fd867bf658,483 975 1046,0
9381ba8e76cb8f8f,788 1039,3
9381eb5b99b23eb6,45 506 745 990,0
93832a6444989bf3,121 578,7
9383600044c1416c,156 663 800 835 1020 1046,4
9383a5fdaa83ee28,13 1046,9
9383fbf5564c411e,147 419 718 813,5
93858a1612639bb7,25 161 972 1059,9
93859ac2655a72e5,285 634 734,7
9385c3bc1bfe52e3,147 671 780 1034,5
93875fc5415474fd,189 583 835 905,4
93877ce2ff3cc3fa,194 612 886,9
93877ea420b4e9e8,127 1039,7
938847a75275b061,188 489,8
93889498bd20e4d0,51 434 522,2
93894cd16de04922,156 273 584 682,3
9389fdfccce635de,690 825,0
938adb6395e703d8,1019 369,1
938bca0fda4163eb,184 819 1084,7
938d17a5699f9025,79 638,8
938d6e7cdc378c38,189 713 937,6
938d81c46855162d,147 1030,9
938d8df55a97ab93,121 961 1092,8
938daf7c7c3a347c,58 420 591 993,2
938dc36b60d7aa2a,51 212 420 554 733 813 1025 1092,3
938dc6bab57cb463,433 369,6
938de29a806e39f7,147 541 1072,7
938e9b6eb56a19b2,313 835 962,9
938f1b5f31b5cee2,147 322 584 671 780,7
938f7695572cd54f,194 671 950,3
938fb82834e7b994,304 597,2
939018d403d5d4db,194 1034,8
9390a33df6b7efc,13 831 896,9
9390edfb88177d43,147 309 671 780 1059,9
9391190512adda66,147 813 1092,1
9391243ae6698acc,13 552 671,6
9391f7767a95286a,156 201 586,6
93925e6bca300701,671 780 890 1099,1
9392a2a21495aeaa,374 835 962,1
93935c23caa54599,13 737 1068,1
9393903c814129ec,194 1059,5
9393fc03910150cd,406 418 541 645 737,6
9394b69a91733289,194 896 1092,1
9395b1b7b430e36b,79 813,1
9396523f71f6c6b8,304 616 1062,4
9396b4d711f3c3f4,111 538 616 813 833 834 1092,4
939732933c05277b,188 813,4
939799408d7bc7f1,194 404 903 1099,0
9398630c0e3fd63b,194 681 844,9
939a24aa0eb17540,121 415,6
939a9f1efaf0a2b3,634 872,8
939c292c0cd14e99,147 521 579 858,5
939c30ac2ac1ae06,79 480 548 737 738 975,7
939cd21cd32168ce,612 369,1
939d3ca76a62d418,231 679,1
939d5736c7cb0074,51 483 776 975,6
939dee34e79e3846,189 731 742 813 1092,1
939ea25a1f7a1e01,13 405 896 1092,1
93a0b48cae3e053c,147 671 780 1034,8
93a1713330ef78d1,147 434 747,2
93a1ea33cfeb65d9,147 925,7
93a2153795d481c4,194 464,9
93a23530b1e42d84,194 483 830,4
93a33febd53d17ba,182 482 498,6
93a34e19d8f02c9b,282 477 639 1034,5
93a3cc60c4216807,13 671 716,5
93a3cf3375426013,189 548 733 813,2
93a3f4e262b700be,51 483 931 1046,0
93a4e3f98f7b1f5b,13 626,5
93a51da78e3bb,194 404 813 1092,4
93a6d1e9ae7a78e6,79 493,1
93a7f51adc7d25e4,1034 369,6
93a8ab4d3dec4650,147 671 1034,8
93a8ed5acc9a2af2,289 552 671,6
93a9ee58a776473d,236 584,8
93aaa7cd234083a9,147 718 896 1092,3
93abb3779afc99b1,189 399 418 813 1092,6
93ad6d9bdab629fc,51 903 922,7
93add8882b6668fb,147 671 1022,3
93ae3adf93141507,141 584 776 1046 369,3
93ae7d49954cf52c,70 485,2
93aeccc8c532773a,147 477 485 695,8
93af6c53a7818f86,51 552 671 780,6
93afb80d83851667,147 485,7
93b04fc4ac976c01,121 480 738,6
93b108a6f25c8766,335 1034,2
93b12cd4c7685867,304 774,4
93b2732693b010df,194 420 1059,9
93b27b8faa490e79,147 156 418 422 1072,4
93b2ad6c3a71a613,348 397 418 420 543 813 1092,1
93b2d4b096947ec0,189 678 835,9
93b403a208a979f,738 961,0
93b41b9fe0c7ae92,292 682 738 858 1059,9
93b455469b9e7fa7,147 738 835 1059,4
93b5b3c9765403a2,25 161 678 974 1059 1092,7
93b61843b3e6dea4,189 639,4
93b6b3b0b1ef5dba,147 420 559 815,1
93b6d2d0a3dea575,147 701 813 833 1092,4
93b8c19c7d00e929,870 1059,4
93b94f4d444a86ed,180 615 750 813 1046 1092,0
93ba20ec2d2333dc,156 663 721 733 813,2
93ba255249c84119,936,5
93ba5854c7e8e4d5,202 1061,6
93ba72a12a0367f6,111 1092,2
93bae8071d4d04,51 532,0
93bb047a303f2b21,194 780 1034,7
93bb0ddc5d7b4deb,127 978,6
93bb4688b5898529,189 580 827 1046,5
93bbe11ba155981a,135 489 671 780 369,5
93bbf098d0457b54,189 418 485 1023,9
93bc924107576152,147 671 780 1034,3
93bcaeda6c55f8a6,194 1042,8
93bcbdf8ac2e4c9b,13 501,2
93bd296f633a59d0,111 501 692,4
93bf07c49a95ff9d,147 307 758 813 903,0
93c0102fb15c0193,304 1059,7
93c01849b782303f,29 383 744 903 1092,0
93c01879d70134cb,345 582 1023,4
93c03d2eaef7b2dc,111 520 744 813,6
93c0d1aa2f6e0da6,483 776 1046,5
93c1cc932f8d402f,13 552,2
93c28dff102d2847,813 1046,2
93c2dc6707367a0e,189 624 671 1062,0
93c3704fcc021c18,188 922,9
93c5161ac5e32792,121 464,6
93c64f87007d1486,79 1059,2
93c6c5a01cc5bad,194 600 809 844,1
93c6cd56e38e18ee,121 754,4
93c7cb3e94b640fb,259 796 1099,6
93c93bfd2167375b,29 418 698 813 1072 1092,6
93c9c543027dcab5,121 650 1023,0
93ca1669dbb9a100,51 545 619 776 1040,5
93ca592f7631f827,189 488 522 733 993 1078,5
93caa2e5407ba410,13 483 830,3
93cabd11379ecdf2,111 617 698 813 1092,1
93cb6f315ea799d0,194 671 1059,4
93cbde7b9c5174a3,13 552,0
93cd22aa5e0836e5,121 836 961,0
93cd2ea3fda41364,131 189 731 940,3
93cda74d6635e259,194 813 1059,8
93ce2989bc7406c1,121 1039,9
93ce2cb6b0a21f9,202 770,1
93ce8f5694377bab,51 434,7
93ceac079b90a1f7,373 597,5
93cec4155ede90a6,51 450,9
93cff9e5ea9fa782,110 185 671 780 1059,2
93d072762c633a3f,232 1032,4
93d1915850c99e9a,1034 369,1
93d1b66d1611da75,833 369,0
93d24d800be8f063,13 978,3
93d27da17f7aabc8,13 737,9
93d2fca8cf50800d,121 1059,9
93d48598a33072b5,615 728 767,5
93d4fb88fa9282c3,13 1046,1
93d597792098c969,13 626,3
93d7c3a989fc968b,121,2
93d7dbdad89ddb3,147 744 813 896,5
93d8b596ebf2c823,121 480 724 813 923,1
93da1715f3c05c05,194 813 1046 1084 1099,9
93da59e59f262013,189 378 597,5
93da7ae9d9c16a08,121 962,0
93dd437a61c2fa52,335 671 780 1034,3
93dd7fea15cddca,776 1046,2
93ddd9aaff6b009f,125 503 634,5
93de6bf47add667e,51 393 758,0
93ded74cb6e45f90,304 703 800 1092,2
93e0206fd0540133,121 433 520,1
93e202a8fb833953,125 642 738 864 1062,5
93e3d612c48803b0,121 1098,9
93e6a928f511709c,79 1062,6
93e70f1e9a14ef41,313 1039,8
93e7e840fb3e411d,189 430 434,7
93e9991bc55ab685,194 725 776 813 1046 1092,0
93e9c3afe72c4c43,156 554 744,7
93ea04827a36bc70,194 482 498,5
93eb04b67d6ef9fa,259 542 813 827 1046 1092,8
93ec2ea466ed101e,121 432,7
93ecb43fab0ed551,522 690 1040,8
93ecbab925215e4f,156 485 639 803,5
93ed4ba922df55c6,45 598,5
93ed5b51a94bac83,133 189 813 896 949,6
93ede3f99ade98a5,239 487,2
93ef2772d7397800,194 1000,2
93efc63de507641c,51 420 522 776 1015 1046,4
93f0417c492669b4,259 776 1046,2
93f0d2c3b4857238,924 1038 1046,7
93f151a3f614672b,147 732 813 1092,2
93f1d7d3c099b499,189 768,2
93f25e7f974397de,13 867,1
93f2a848134b83a0,194 528 898 925,3
93f32eb51829a2a1,79 737,4
93f433def4659633,13 405 896 1092,7
93f452e25c6fb42,896 948,9
93f5a962b68626f6,156 227 584 671 927 954,4
93f72150ff661c3e,194 679 813 844,4
93f7fa67642e3e05,147 813 932 1092,4
93f80e7297e0bc94,14 716,1
93f888f63c196163,121 489 682,6
93f8bf51343d4a7,89 744 1059,4
93f8c970f1be122b,763 1059,9
93f8ebc1daacfdf1,121 962,0
93f9706e40c61a56,194 1034,5
93f9c378090f6e49,415 477 369,5
93fa3645b49ea6fb,189 436,6
93faa1d9d31ca82b,51 552,3
93faf8d8fbbb950c,189 813,2
93fbfa6624adf5bf,194 698 1059 1099,8
93fc119be009273c,13 615 744 813 903 1051,1
93fca1b78b03694c,156 541 580 813 1084,9
93fd0e10febfd75f,194 502 813 1046 1092 1093,0
93fd3c0c429b2f19,147 520 813,1
93feb0c1b0e66a58,29 813,1
93ffa6c8adf62e7e,156 671 780 1034,8
940093e7ed530da6,13 607 1056,8
9400c64b2dde639c,156 477 671 680,8
9401f923342a2acb,121 1098,5
94028e431539fd89,272 586,3
9402d387fcbf027c,121 464 840,2
9402ec59cda8565b,147 903 1092,4
9403000bd340f00f,194 738 844,4
9403bf4fea9cc18d,147 813 952,0
940411d82ae64b09,813 896,1
9404ffd45c1d9777,188 612 671,4
94051e3afc9058d,102 477 586,2
940573e71603e4dc,189 800,8
940614bdfb8e5a0a,147 671 885,3
9406a313ddf9d544,184 612,1
94080977ce545818,194 690 776 1092,5
94081793788d5af1,147 1059 1063 1092,5
9408f566d3289557,259 734 800 813 1092,5
940985057114c107,188 780 1065,8
9409875e315deb19,1034,7
940a1a3cb5327e5e,147 1084,4
940b21462c73d55c,224 754,6
940b2678d2e14cd8,147 671 780 1059,4
940c434dcf191118,188 1059,2
940cdc2e0cc03b4e,194 1034,8
940ddc27df926d82,189 596 671 768,0
940de52d1123a6cd,188 477,2
940e1aa330efc0f6,113 1061,8
940e56fa3064d30a,1019 369,7
940f66281d1aff10,156 744 832,8
941030cd73941372,188 774,7
94104598220135f4,189 436,6
94107e2d007740a1,156 420 835,6
941205e1a861334,121 420,4
94124c9f1c11d7a,194 480 483 813 992 1092,8
941312450027fc26,147 488 578 813 888 903,3
9413230660ef56e2,813 896,3
9413c4b03996492a,615 813 896,2
9413f96d5566e6f9,581 753 872,6
941485908a342fdc,180 728 813 1092,3
9414bb1910b1a88d,147 597 835 1092,8
9414f239aff62a95,259 543 674 753 813 1092,5
9415c8b6df5878db,1099,4
941659e33748fe73,13 813,8
94165ef682f261a9,147 655 698 1092,6
941755342cb1bba4,147 210 427 492 612 780,5
9417a74df3c9c4ca,51 492 588 674 813 1092,2
9418659f73134bb8,121 962,2
9419a129e68491ce,189 477 671 768,7
9419bdeb9913947f,12 156 342 542 553 813 1092 1099,3
941a28fb7c173725,147 430 622 858 1062,8
941a3ca1ef7c250a,147 851 1063 1092,5
941a5379a446d673,464 369,8
941aa21754d6df52,189 720,3
941b1d0bd1063bcc,121 433,5
941bc988c95c742a,192 385 495,1
941bd195c49d0b01,156 485 671,3
941c98753cea4062,147 583 1098,7
941cf301990e1f8c,896 1092,9
941df44fc591f5c6,725 771 1046,5
941e2358832e393b,111 654 676 738,3
941e372a28f64144,127 552,7
941ea9f51eb0cd74,179 1034,0
941efc03913bad54,22 161 780,0
941f2866c0972a38,147 477 800 813 835 903,1
941f5a1ddb4b45e9,612 668 369,8
941f7c5ccfc1542,813,0
941f873fcddc0a3d,188 813 833 1092,8
9420257ae4c46b16,14 552,6
942061cfa94dd296,79 1059,2
9420b2de00761951,189 477 559 733 744 825,9
942151e7b230f66f,308 597 671 734 768 780,8
942163b11f79a97a,13 1043,9
942201ccbdcbe727,135 612 671 369,0
9422e0875924adff,13 501 571,1
9423ab49b26996e4,121 955,4
9423b1ac965f4d85,147 283 515,3
9424d8088fcb2999,127 738 1016,8
942544a00dc30d23,13 813 896,6
94255236164128fb,51 603 671 780,5
942584cc3a13a2e3,720,6
94263b2bd115583c,231 832 983,1
9427275312b5b5ee,489,1
94273e1dd49b255d,35 1059,0
94277a5855dfbf74,13 405 896 1092,2
9427aa94ffd85b41,147 502 931,8
9427ca58e6c8b53e,304 559 583 809 1092,7
9428803ef96b7d5f,79 624 962,8
942bfe11fc522d8e,189 768,2
942cef535bca57b,147 738,6
942cf37f49e4fb30,259 776 939,3
942d16cace829366,188 518,8
942dd2be3f66bdfe,194 1034,3
942e1d67ea678943,147 541 542 579 813,6
942e72e42fa5872c,542 813 947 993 1012,9
942ef6995d0c9de9,79 489,9
942f1b0c6b07b0c,121 433,1
942f513365b140e8,147 671 780 1034,1
942f5d672a14d1e0,156 1070,4
943211c6e671d94d,256 582,6
9432b45a9e0fcc95,194,4
9433d1075a3f6997,501 1046,5
943483fda2139fbb,189 418,2
94349c95fac8c984,79 729 813 1062,9
9435361912bc0c85,188 597,6
943559c5f1f33b87,348 833 889,3
9437358c6ca97f19,690 1079 1092 1093,1
9437af0a89cc23ca,147 492 813,3
9438e96fa33d7905,182 497 498,3
943978e55055ed89,335 503 813,3
9439957544337480,259 541 542,7
943c1ae5d7696a86,79 420 498 802,0
943c9a4c6aef6ace,189 552 718 813 896,8
943dba1bec5ca70e,282 639 835 1034,9
943e054b77a17d16,13 405 896 1092,4
943eca2f99db9031,147 420 744 1092,2
94422b13f0ba3bc3,304 489,4
944286e7b4182845,51 450,3
94446f8f1b6ed090,13 1013,6
9445dc6fe97141c8,147 813,8
944617b15a3d74f5,51 450 949 1038,3
94462060b5399607,147 430 1001 1089,3
94473fbe54581075,99 1039,1
944747d0f1753e44,194 813 1030,3
944a3a9dfbbd0538,813,9
944b18e2f6c2d7fb,194 813 1059 1092,6
944b199c275b31cf,121 1098 1099,8
944bbaf270d3a180,373 597 1035,8
944d1e21564f01ce,232 1032,0
944debddf013562,51 552,7
944e0bd199d489c,1034 369,2
944f0ae7ebe00710,200 754,7
9450bb33e8177697,189 522 738 931,4
945173edcb4cdbc,79 461 639,3
94531dad88e589b4,51 323 1058,3
9453a3ce8bc40bcb,156 733 813 1046,8
9453b4f02cd878c4,483 494 830 1046,7
9453dd1aef606cbf,304 487,5
94548c9db4c1cde8,572 637 671 870 1037 369,7
9454f7f9ba15c271,194 492 809 844,9
945520ab48fe1db7,131 490,5
9455c08ed6df0696,99 489,2
9455c852fc20ca43,13 963,3
945668624f09be22,194 1034,6
945689b6a306c8ce,135 612 369,7
94569e04d4818e78,147 251 420 501 813 1046 1092,7
9457ed1ee2c6436f,189 485 744,9
94582d6c004a1768,131 949 1092,7
9458409f2c7309a1,13 1039 1092,9
945897211187412c,156 436,7
9458ee57078abaff,813 1071,7
94590fdc8082f3b7,335 813,6
945b48f015ed9f5,13 624 670,9
945c1c825f791ddf,45 488 663 988 1046,9
945e5847947ce644,415 668,4
945e82408a34eba8,13 554 670 813 896,7
945efc61edc1af86,231 672,4
946026b807f4298,754,0
94608f70eda7f974,121 840,2
94609c43904d1e0a,483 501 1046 1068,0
9460b6ebfaab7b7,147 813 896,2
9460b78ec1b97992,813 896 1022,1
946119eabaefc41b,147 671 950,1
9461460eb3898c67,720,7
94614d25f72c587e,194 483 975 1099,4
9461ad8145b3a06e,99 493,4
94623419d3beff2,180 671 1035,3
94626f0c6368fdef,434 548,7
94628c9f5d005b83,121 922,0
9462c7e687c5499,776 1046,4
9462f1a8937d6490,301 738 744 766,8
94637d7a6ab1adbc,483 737 1046,1
9463d80640dcff94,147 1046,1
9466304a6c0e11fd,780 1034,4
9467985649304bdb,194 1059,9
9468491e08704507,189 434 747 1032,3
94687a3accad5c0b,189 1034,1
94693e7510ea28f5,182 1059,3
9469789b5f0ecc83,55 131 813 896 1020 1046 1092,1
946a29bab5542d46,418 477 542 795 796,4
946a2ec818d6069d,495 671,7
946ac757b5eca84b,194 744 813 1092,0
946b2803c138208c,259 813 1092,0
946cc800ff3ce460,194 736 813 1092,9
946cd54778c5f681,156 485 607,3
946ce63b85554729,79 1059,5
946e30a00488da19,259 776 830 1046,3
946e56010307a9f3,194 1092,3
946ef74b47af96ff,102 552 671 768 780,5
9470cdf009980773,51 747 813 949 1092,9
9472635ad0d19b67,24 1039,1
9472c33882937365,51 747 1036,5
94732c055f54e135,189 536,8
94737aadb20078a2,1092,8
9473ceec87739fb1,131 768,9
947406b43ae7b13a,259 570 737 776 1046,4
94746a299538e0c,182 728,0
947597e5ce0beec,121 1039,8
9475dcf36a5b9016,121 813 1059,1
94763b73a08f55ea,188 1034,5
9476898f56687cb4,121 955,3
9476e6b60b82b450,51 1066,2
9477ac180b2e9c30,25 161 477 584,2
9478373dabc6ea73,79 450 461 784,9
94784af0baca1996,79 912 1039,9
94784e90421a16fe,13 657 737 776 1046,4
9479b48dde103148,51 813 903,7
9479d866f6ea4cf1,28 43 51 5 833 1059 1092,1
947a681008256eda,131 793 813 1092,2
947ab5c67c2bebee,79 578,2
947ab77c8ead1829,1019 369,6
947b03c260344685,194 483 738 830 1046,1
947bca8dd8146829,121 684,4
947cce1c3bb9b201,189 1034,9
947d26f5fc8b0db7,734 872,6
947e4266a356ec7d,79 890 1099,6
947f383203e9d77e,189 434 501 559 784,6
947fec67f61b1f43,194 404 420 588 738,2
94800aec1b89b738,147 813 880,4
94807f99eb256044,65 517,9
9480979996a9250a,147 813,0
94817a67f9e3c530,194 522 813,8
9481c5b8f512031d,189 485 671 1047,1
